Ctg.0,Ctg.1,Ctg.2,# @ ctg.0,# @ ctg.1,# @ ctg.2,Ctg.0 en,Ctg.1 en,Ctg.2 en
生活家电,手机,手机,479314,59,59,Home,Cellular phone,Cellular phone
生活家电,手机配件,手机支架/手机座,479314,50,46,Home,Mobile Phone Accessories,Phone holder / mobile phone holder
生活家电,手机配件,手机保护套,479314,50,1,Home,Mobile Phone Accessories,Mobile Phone Cases
生活家电,手机配件,手机拍照配件,479314,50,1,Home,Mobile Phone Accessories,Cell phone camera accessories
生活家电,手机配件,手机数据线,479314,50,1,Home,Mobile Phone Accessories,Cellphone data line
生活家电,手机配件,手机贴膜,479314,50,1,Home,Mobile Phone Accessories,Mobile phone film
生活家电,影音电器,影音电器,479314,44,44,Home,Audio-visual appliances,Audio-visual appliances
内衣/家居服,内裤,内裤,340682,99068,99068,Sleepwear,Underpants,Underpants
内衣/家居服,短袜/打底袜/丝袜/美腿袜,短袜/打底袜/丝袜/美腿袜,340682,92615,92615,Sleepwear,Sock / socks / stockings /,Sock / socks / stockings /
内衣/家居服,睡衣/家居服,睡衣,340682,80950,35699,Sleepwear,Pajamas / home service,pajamas
内衣/家居服,睡衣/家居服,居家服,340682,80950,26472,Sleepwear,Pajamas / home service,Loungewear
内衣/家居服,睡衣/家居服,睡裙,340682,80950,18165,Sleepwear,Pajamas / home service,Nightdress
内衣/家居服,睡衣/家居服,睡袍/浴袍,340682,80950,499,Sleepwear,Pajamas / home service,Robe / bathrobe
内衣/家居服,睡衣/家居服,睡裤,340682,80950,115,Sleepwear,Pajamas / home service,Pajamas
内衣/家居服,文胸,文胸,340682,45519,45519,Sleepwear,Bra,Bra
内衣/家居服,吊带/背心/T恤,吊带/背心/T恤,340682,6409,6409,Sleepwear,Harness / vest / T Xu,Harness / vest / T Xu
内衣/家居服,内衣配件,内衣配件,340682,5110,5110,Sleepwear,Underwear Accessories,Underwear Accessories
内衣/家居服,抹胸/肚兜,抹胸/肚兜,340682,3149,3149,Sleepwear,Bra / apron,Bra / apron
内衣/家居服,塑身美体裤,塑身美体裤,340682,2491,2491,Sleepwear,Body sculpting pants,Body sculpting pants
内衣/家居服,文胸套装,文胸套装,340682,2305,2305,Sleepwear,Bra Sets,Bra Sets
内衣/家居服,塑身套装/连体衣,塑身套装/连体衣,340682,1460,1460,Sleepwear,Body sculpting suits / coveralls,Body sculpting suits / coveralls
内衣/家居服,塑身上衣,塑身上衣,340682,742,742,Sleepwear,Body sculpting T-shirt,Body sculpting T-shirt
内衣/家居服,保暖内衣,保暖上衣,340682,729,376,Sleepwear,thermal underwear,Warm coat
内衣/家居服,保暖内衣,保暖套装,340682,729,209,Sleepwear,thermal underwear,Warm suit
内衣/家居服,保暖内衣,保暖裤,340682,729,144,Sleepwear,thermal underwear,Warm pants
内衣/家居服,乳贴,乳贴,340682,83,83,Sleepwear,Milk paste,Milk paste
内衣/家居服,塑身腰封/腰夹,塑身腰封/腰夹,340682,41,41,Sleepwear,Body sculpting girdle / belt clip,Body sculpting girdle / belt clip
内衣/家居服,吊袜带,吊袜带,340682,11,11,Sleepwear,Garters,Garters
童鞋,凉鞋,凉鞋,314892,164829,164829,Children's shoes,sandals,sandals
童鞋,拖鞋,拖鞋,314892,40146,40146,Children's shoes,flip flop,flip flop
童鞋,运动鞋,网面鞋,314892,38080,20660,Children's shoes,sports shoes,Mesh shoes
童鞋,运动鞋,休闲鞋,314892,38080,13585,Children's shoes,sports shoes,casual shoes
童鞋,运动鞋,跑步鞋,314892,38080,2555,Children's shoes,sports shoes,running shoes
童鞋,运动鞋,板鞋,314892,38080,1065,Children's shoes,sports shoes,Shoes
童鞋,运动鞋,全能鞋,314892,38080,115,Children's shoes,sports shoes,Almighty shoes
童鞋,运动鞋,足球鞋,314892,38080,58,Children's shoes,sports shoes,soccer shoes
童鞋,运动鞋,登山鞋/户外鞋,314892,38080,29,Children's shoes,sports shoes,Hiking shoes / outdoor shoes
童鞋,运动鞋,篮球鞋,314892,38080,13,Children's shoes,sports shoes,Basketball shoes
童鞋,运动鞋,网球鞋,314892,38080,2,Children's shoes,sports shoes,Tennis shoes
童鞋,运动鞋,训练鞋,314892,38080,1,Children's shoes,sports shoes,Training shoes
童鞋,学步鞋,学步鞋,314892,33019,33019,Children's shoes,Toddler shoes,Toddler shoes
童鞋,帆布鞋,帆布鞋,314892,11396,11396,Children's shoes,canvas shoes,canvas shoes
童鞋,皮鞋,其他皮鞋,314892,10031,8738,Children's shoes,leather shoes,Other shoes
童鞋,皮鞋,豆豆鞋/乐福鞋/帆船鞋,314892,10031,1293,Children's shoes,leather shoes,Peas shoes / loafers / boat shoes
童鞋,机能鞋,机能鞋,314892,7343,7343,Children's shoes,Function shoes,Function shoes
童鞋,洞洞鞋/沙滩鞋,洞洞鞋/沙滩鞋,314892,5048,5048,Children's shoes,Hole shoes / sandals,Hole shoes / sandals
童鞋,雨鞋,雨鞋,314892,1573,1573,Children's shoes,Rain boots,Rain boots
童鞋,舞蹈鞋,舞蹈鞋,314892,1083,1083,Children's shoes,dancing shoes,dancing shoes
童鞋,靴子,雪地靴/棉靴,314892,927,670,Children's shoes,boots,Snow boots / cotton boots
童鞋,靴子,皮靴,314892,927,132,Children's shoes,boots,Boots
童鞋,靴子,雨靴,314892,927,125,Children's shoes,boots,Wellies
童鞋,棉鞋,棉鞋,314892,688,688,Children's shoes,Cotton-padded shoes,Cotton-padded shoes
童鞋,亲子鞋,亲子鞋,314892,272,272,Children's shoes,Parent-child shoes,Parent-child shoes
童鞋,鞋带/鞋垫及其它,鞋带/鞋垫及其它,314892,258,258,Children's shoes,Shoelaces / insoles and other,Shoelaces / insoles and other
童鞋,其他鞋类,其他鞋类,314892,158,158,Children's shoes,Other footwear,Other footwear
童鞋,传统布鞋/手工编织鞋,传统布鞋/手工编织鞋,314892,54,54,Children's shoes,Traditional shoes / shoe handmade,Traditional shoes / shoe handmade
女鞋,拖鞋,拖鞋,295682,127429,127429,Women's Shoes,flip flop,flip flop
女鞋,凉鞋,凉鞋,295682,90946,90946,Women's Shoes,sandals,sandals
女鞋,单鞋,单鞋,295682,31073,31073,Women's Shoes,Shoes,Shoes
女鞋,休闲鞋,休闲鞋,295682,24133,24133,Women's Shoes,casual shoes,casual shoes
女鞋,帆布鞋,帆布鞋,295682,8846,8846,Women's Shoes,canvas shoes,canvas shoes
女鞋,靴子,靴子,295682,3760,3760,Women's Shoes,boots,boots
女鞋,低帮鞋,低帮鞋,295682,3715,3715,Women's Shoes,Low shoes,Low shoes
女鞋,高跟鞋,高跟鞋,295682,3216,3216,Women's Shoes,High-heeled shoes,High-heeled shoes
女鞋,坡跟鞋,坡跟鞋,295682,2327,2327,Women's Shoes,Wedges,Wedges
女鞋,雪地靴,雪地靴,295682,210,210,Women's Shoes,snow boots,snow boots
女鞋,高帮鞋,高帮鞋,295682,19,19,Women's Shoes,high heel shoes,high heel shoes
女鞋,雨鞋,雨鞋,295682,10,10,Women's Shoes,Rain boots,Rain boots
纸尿裤,纸尿裤,纸尿裤,221792,142987,142987,Diapers,Diapers,Diapers
纸尿裤,拉拉裤,拉拉裤,221792,61769,61769,Diapers,Lara pants,Lara pants
纸尿裤,纸尿片,纸尿片,221792,17041,17041,Diapers,Diapers,Diapers
家纺家饰,被子/蚕丝被/羽绒被/棉被,被子/蚕丝被/羽绒被/棉被,175936,38003,38003,Home Textile,Quilt / silk / duvet / quilt,Quilt / silk / duvet / quilt
家纺家饰,毛巾浴巾,毛巾/面巾/手帕,175936,26939,18892,Home Textile,"Towels, bath towels",Towel / towel / handkerchief
家纺家饰,毛巾浴巾,浴巾,175936,26939,6111,Home Textile,"Towels, bath towels",bath towel
家纺家饰,毛巾浴巾,浴巾毛巾方巾套装/三件套,175936,26939,1228,Home Textile,"Towels, bath towels",Towels towels square suit / three-piece suit
家纺家饰,毛巾浴巾,浴裙/浴袍/浴衣,175936,26939,709,Home Textile,"Towels, bath towels",Bath skirt / bathrobe / yukata
家纺家饰,凉席/竹席/藤席/草席/牛皮凉席,凉席/竹席/藤席/草席/牛皮凉席,175936,21113,21113,Home Textile,Mat / mats / cane seats / mats / leather mat,Mat / mats / cane seats / mats / leather mat
家纺家饰,蚊帐,蚊帐,175936,20703,20703,Home Textile,mosquito net,mosquito net
家纺家饰,床单被罩,床裙,175936,20308,15436,Home Textile,Linens,Bed skirt
家纺家饰,床单被罩,床单,175936,20308,2679,Home Textile,Linens,Sheet
家纺家饰,床单被罩,床笠,175936,20308,1444,Home Textile,Linens,Fitted
家纺家饰,床单被罩,被套,175936,20308,522,Home Textile,Linens,quilt
家纺家饰,床单被罩,床罩,175936,20308,146,Home Textile,Linens,Bedspread
家纺家饰,床单被罩,睡袋,175936,20308,62,Home Textile,Linens,sleeping bag
家纺家饰,床单被罩,其他,175936,20308,19,Home Textile,Linens,other
家纺家饰,装饰摆件,贴饰/墙贴/开关贴等,175936,10387,7357,Home Textile,Decoration,"Stickers / wall stickers / switch stickers, etc."
家纺家饰,装饰摆件,花架/书架/组合衣架等,175936,10387,907,Home Textile,Decoration,Flower / shelf / hanger combination like
家纺家饰,装饰摆件,摆件,175936,10387,520,Home Textile,Decoration,Decoration
家纺家饰,装饰摆件,创意相框等,175936,10387,496,Home Textile,Decoration,Creative photo frames
家纺家饰,装饰摆件,家居钟饰/闹钟等,175936,10387,429,Home Textile,Decoration,Home decoration clock / alarm clock
家纺家饰,装饰摆件,壁饰,175936,10387,312,Home Textile,Decoration,Mural
家纺家饰,装饰摆件,装饰架/装饰牌/装饰挂钩等,175936,10387,108,Home Textile,Decoration,"Decorative frame / decorative plate / decorative hooks, etc."
家纺家饰,装饰摆件,家居饰品,175936,10387,101,Home Textile,Decoration,home decoration
家纺家饰,装饰摆件,创意饰品,175936,10387,68,Home Textile,Decoration,Creative jewelry
家纺家饰,装饰摆件,花瓶花器/仿真花,175936,10387,40,Home Textile,Decoration,Flower vase / artificial flowers
家纺家饰,装饰摆件,照片墙,175936,10387,24,Home Textile,Decoration,Photo Wall
家纺家饰,装饰摆件,节庆用品/礼品,175936,10387,17,Home Textile,Decoration,Festive supplies / gifts
家纺家饰,装饰摆件,相框/画框,175936,10387,7,Home Textile,Decoration,Photo Frame / Frame
家纺家饰,装饰摆件,装饰器皿,175936,10387,1,Home Textile,Decoration,Decorative items
家纺家饰,居家布艺,居家布艺,175936,7402,2135,Home Textile,Home Fabric,Home Fabric
家纺家饰,居家布艺,空调防尘罩,175936,7402,1438,Home Textile,Home Fabric,Air conditioning dust cover
家纺家饰,居家布艺,十字绣及工具配件,175936,7402,1260,Home Textile,Home Fabric,Cross Stitch Tools and Accessories
家纺家饰,居家布艺,餐桌布艺,175936,7402,866,Home Textile,Home Fabric,Table cloth
家纺家饰,居家布艺,遥控器防尘罩,175936,7402,506,Home Textile,Home Fabric,Remote control dust cover
家纺家饰,居家布艺,电视/电脑防尘罩,175936,7402,393,Home Textile,Home Fabric,TV / PC dust cover
家纺家饰,居家布艺,沙发罩,175936,7402,252,Home Textile,Home Fabric,Sofa cover
家纺家饰,居家布艺,微波炉防尘罩,175936,7402,192,Home Textile,Home Fabric,Microwave dust cover
家纺家饰,居家布艺,电扇/风扇防尘罩,175936,7402,161,Home Textile,Home Fabric,Fan / fan dust cover
家纺家饰,居家布艺,大衣/西服罩,175936,7402,77,Home Textile,Home Fabric,Coat / suit covers
家纺家饰,居家布艺,餐垫,175936,7402,59,Home Textile,Home Fabric,Placemats
家纺家饰,居家布艺,创意礼品/diy手工制品,175936,7402,35,Home Textile,Home Fabric,Creative gifts / diy handmade products
家纺家饰,居家布艺,开关防尘罩,175936,7402,24,Home Textile,Home Fabric,Switch dust cover
家纺家饰,居家布艺,电话防尘罩,175936,7402,6,Home Textile,Home Fabric,Telephone dust cover
家纺家饰,窗帘/窗纱/纱门,纱门纱窗,175936,7087,4808,Home Textile,Curtains / screens / screen door,Shamenshachuang
家纺家饰,窗帘/窗纱/纱门,门帘,175936,7087,1943,Home Textile,Curtains / screens / screen door,Curtain
家纺家饰,窗帘/窗纱/纱门,成品窗帘,175936,7087,134,Home Textile,Curtains / screens / screen door,Finished curtains
家纺家饰,窗帘/窗纱/纱门,浴帘,175936,7087,97,Home Textile,Curtains / screens / screen door,Shower Curtains
家纺家饰,窗帘/窗纱/纱门,浴帘杆,175936,7087,76,Home Textile,Curtains / screens / screen door,Shower curtain rod
家纺家饰,窗帘/窗纱/纱门,珠帘,175936,7087,29,Home Textile,Curtains / screens / screen door,The curtain
家纺家饰,床品套件,床品套件,175936,7086,7086,Home Textile,Bedding package,Bedding package
家纺家饰,枕头/枕套,枕头/枕芯/保健枕/颈椎枕,175936,6528,4539,Home Textile,Pillow / pillowcases,Pillow / Pillow / Pillow / Neck Pillow
家纺家饰,枕头/枕套,枕套,175936,6528,1552,Home Textile,Pillow / pillowcases,pillowcase
家纺家饰,枕头/枕套,枕巾,175936,6528,437,Home Textile,Pillow / pillowcases,Pillow
家纺家饰,抱枕靠垫,坐垫/椅垫/沙发垫,175936,5505,3388,Home Textile,Pillow Cushion,Cushion / cushion / sofa cushion
家纺家饰,抱枕靠垫,靠枕/抱枕,175936,5505,2072,Home Textile,Pillow Cushion,Pillow / pillow
家纺家饰,抱枕靠垫,靠垫,175936,5505,45,Home Textile,Pillow Cushion,Pillow
家纺家饰,休闲毯/毛毯/绒毯,休闲毯/毛毯/绒毯,175936,2267,2267,Home Textile,Leisure blanket / blanket / carpet,Leisure blanket / blanket / carpet
家纺家饰,墙纸,墙纸,175936,816,816,Home Textile,wallpaper,wallpaper
家纺家饰,地垫地毯,地垫,175936,695,392,Home Textile,Carpet mats,carpet
家纺家饰,地垫地毯,浴室地垫,175936,695,186,Home Textile,Carpet mats,Bath mats
家纺家饰,地垫地毯,地毯,175936,695,117,Home Textile,Carpet mats,carpet
家纺家饰,装饰画,钻石画,175936,644,375,Home Textile,Decorative paintings,Diamond drawing
家纺家饰,装饰画,装饰画,175936,644,269,Home Textile,Decorative paintings,Decorative paintings
家纺家饰,床垫/床褥,床垫/床褥/床护垫/榻榻米,175936,444,442,Home Textile,Mattress / Mattress,Mattress / mattress / bed pad / tatami
家纺家饰,床垫/床褥,床护垫,175936,444,2,Home Textile,Mattress / Mattress,Bed pad
家纺家饰,电热毯,电热毯,175936,13,13,Home Textile,Electric blankets,Electric blankets
孕妈服饰,文胸,文胸,158340,43986,43986,Maternity Clothing,Bra,Bra
孕妈服饰,连衣裙,连衣裙,158340,28678,28678,Maternity Clothing,dress,dress
孕妈服饰,托腹裤,托腹裤,158340,20204,20204,Maternity Clothing,Prop belly pants,Prop belly pants
孕妈服饰,内裤,内裤,158340,16410,16410,Maternity Clothing,Underpants,Underpants
孕妈服饰,孕妇睡衣/家居服,孕妇睡衣/家居服,158340,16010,16010,Maternity Clothing,Pregnant women pajamas / home service,Pregnant women pajamas / home service
孕妈服饰,塑体衣,塑体衣,158340,8132,8132,Maternity Clothing,Plastic body clothing,Plastic body clothing
孕妈服饰,其他孕妈服装,其他孕妈服装,158340,4628,4628,Maternity Clothing,Other clothing pregnant mother,Other clothing pregnant mother
孕妈服饰,T恤,T恤,158340,4539,4539,Maternity Clothing,T-shirts,T-shirts
孕妈服饰,哺乳衣,哺乳衣,158340,4445,4445,Maternity Clothing,Buru Yi,Buru Yi
孕妈服饰,孕妇帽/产妇帽,孕妇帽/产妇帽,158340,3879,3879,Maternity Clothing,Pregnant women hat / maternal hat,Pregnant women hat / maternal hat
孕妈服饰,孕妇鞋袜,孕妇鞋袜,158340,3305,3305,Maternity Clothing,Pregnant women footwear,Pregnant women footwear
孕妈服饰,外套,外套,158340,1065,1065,Maternity Clothing,coat,coat
孕妈服饰,防辐射服,防辐射服,158340,924,924,Maternity Clothing,Radiation suit,Radiation suit
孕妈服饰,孕妇内衣套装,孕妇内衣套装,158340,638,638,Maternity Clothing,Pregnant women underwear sets,Pregnant women underwear sets
孕妈服饰,其他配饰,其他配饰,158340,589,589,Maternity Clothing,Other accessories,Other accessories
孕妈服饰,背带裤,背带裤,158340,439,439,Maternity Clothing,Bib,Bib
孕妈服饰,衬衫,衬衫,158340,180,180,Maternity Clothing,shirt,shirt
孕妈服饰,背心/马甲,背心/马甲,158340,148,148,Maternity Clothing,Vest / vest,Vest / vest
孕妈服饰,雪纺衫,雪纺衫,158340,114,114,Maternity Clothing,Chiffon shirt,Chiffon shirt
孕妈服饰,毛衣,毛衣,158340,25,25,Maternity Clothing,Sweater,Sweater
孕妈服饰,卫衣/绒衫,卫衣/绒衫,158340,21,21,Maternity Clothing,Sweater / Fleece,Sweater / Fleece
孕妈服饰,针织衫,针织衫,158340,2,2,Maternity Clothing,sweater,sweater
孕妈服饰,风衣,风衣,158340,1,1,Maternity Clothing,Windbreaker,Windbreaker
孕妈服饰,棉衣/棉服,棉衣/棉服,158340,1,1,Maternity Clothing,Cotton / cotton,Cotton / cotton
珠宝配饰,流行首饰/时尚饰品,耳饰/发饰,152137,104577,84259,Jewelry,Fashion jewelry / fashion jewelry,Earrings / hair accessories
珠宝配饰,流行首饰/时尚饰品,手链/手镯/戒指/脚链,152137,104577,10616,Jewelry,Fashion jewelry / fashion jewelry,Bracelet / bracelet / rings / anklet
珠宝配饰,流行首饰/时尚饰品,其他首饰,152137,104577,9118,Jewelry,Fashion jewelry / fashion jewelry,Other jewelry
珠宝配饰,流行首饰/时尚饰品,假发,152137,104577,482,Jewelry,Fashion jewelry / fashion jewelry,wig
珠宝配饰,流行首饰/时尚饰品,佛珠/串珠,152137,104577,78,Jewelry,Fashion jewelry / fashion jewelry,Prayer beads / beaded
珠宝配饰,流行首饰/时尚饰品,首饰收纳,152137,104577,25,Jewelry,Fashion jewelry / fashion jewelry,Jewelry storage
珠宝配饰,服饰配件,手套,152137,38147,23498,Jewelry,Clothing & Accessories,gloves
珠宝配饰,服饰配件,帽子,152137,38147,8745,Jewelry,Clothing & Accessories,hat
珠宝配饰,服饰配件,围巾/丝巾/披肩,152137,38147,3121,Jewelry,Clothing & Accessories,Scarves / scarf / shawl
珠宝配饰,服饰配件,女士腰带,152137,38147,1448,Jewelry,Clothing & Accessories,Women's Belts
珠宝配饰,服饰配件,男士腰带,152137,38147,1335,Jewelry,Clothing & Accessories,Men's Belts
珠宝配饰,眼镜,太阳眼镜,152137,7575,7181,Jewelry,glasses,Sunglasses
珠宝配饰,眼镜,功能眼镜,152137,7575,325,Jewelry,glasses,Function glasses
珠宝配饰,眼镜,眼镜配件/护理剂,152137,7575,69,Jewelry,glasses,Glasses accessories / care agent
珠宝配饰,手表,腕表,152137,1641,1633,Jewelry,Watch,Watch
珠宝配饰,手表,配件,152137,1641,8,Jewelry,Watch,Fitting
珠宝配饰,黄金珠宝,银饰品,152137,197,197,Jewelry,Gold jewelry,Silver jewelry
孕妈用品,防溢乳垫,防溢乳垫,109063,38187,38187,Maternity Necessities,Breast Pads,Breast Pads
孕妈用品,其他孕妈用品,其他孕妈用品,109063,21412,21412,Maternity Necessities,Other pregnant mother supplies,Other pregnant mother supplies
孕妈用品,束腹带,束腹带,109063,9101,9101,Maternity Necessities,Corset belt,Corset belt
孕妈用品,卫生巾,卫生巾,109063,8193,8193,Maternity Necessities,sanitary napkin,sanitary napkin
孕妈用品,护理垫,护理垫,109063,7601,7601,Maternity Necessities,Nursing pads,Nursing pads
孕妈用品,母乳储存保鲜,母乳储存保鲜,109063,6211,6211,Maternity Necessities,Fresh breast milk storage,Fresh breast milk storage
孕妈用品,吸奶器,吸奶器,109063,5759,5759,Maternity Necessities,Breast pump,Breast pump
孕妈用品,待产包,待产包,109063,4788,4788,Maternity Necessities,Package to be produced,Package to be produced
孕妈用品,妈咪包,妈咪包,109063,4394,4394,Maternity Necessities,Mummy package,Mummy package
孕妈用品,产检裤,产检裤,109063,2145,2145,Maternity Necessities,Check-pants,Check-pants
孕妈用品,护腰枕,护腰枕,109063,951,951,Maternity Necessities,Belt Pillow,Belt Pillow
孕妈用品,骨盆矫正带,骨盆矫正带,109063,214,214,Maternity Necessities,Pelvic correction with,Pelvic correction with
孕妈用品,托腹带,托腹带,109063,112,112,Maternity Necessities,Care cummerbund,Care cummerbund
贝贝福利,会员福利,会员卡,98485,44372,44372,Special Offers,Member Benefits,membership card
贝贝福利,手机充值,话费充值,98485,37009,36722,Special Offers,Phone recharge,Prepaid recharge
贝贝福利,手机充值,流量充值,98485,37009,287,Special Offers,Phone recharge,Traffic recharge
贝贝福利,育儿宝,活动费,98485,15377,15272,Special Offers,Parenting treasure,Activities
贝贝福利,育儿宝,视频付费,98485,15377,68,Special Offers,Parenting treasure,Paid video
贝贝福利,育儿宝,付费问答,98485,15377,37,Special Offers,Parenting treasure,Q & Pay
贝贝福利,优惠券,优惠券,98485,1430,1430,Special Offers,coupon,coupon
贝贝福利,快递袋,快递袋,98485,174,174,Special Offers,Courier bags,Courier bags
贝贝福利,胶带,胶带,98485,83,83,Special Offers,tape,tape
贝贝福利,售后体验卡,售后体验卡,98485,70,70,Special Offers,After-sales experience card,After-sales experience card
贝贝福利,不干胶,不干胶,98485,32,32,Special Offers,Stickers,Stickers
辅食/零食,辅食,米粉/米糊/汤粥,70746,64954,29309,Groceries,Food supplement,Rice / rice cereal / soup porridge
辅食/零食,辅食,磨牙棒/饼干,70746,64954,20079,Groceries,Food supplement,Molar bar / biscuits
辅食/零食,辅食,面条,70746,64954,6602,Groceries,Food supplement,noodles
辅食/零食,辅食,果/菜/肉/混合泥,70746,64954,4704,Groceries,Food supplement,Fruit / vegetables / meat / mixed mud
辅食/零食,辅食,其它,70746,64954,2319,Groceries,Food supplement,other
辅食/零食,辅食,肉松/鱼松,70746,64954,1484,Groceries,Food supplement,Floss / dried fish floss
辅食/零食,辅食,果汁/饮品,70746,64954,397,Groceries,Food supplement,Juices / Drinks
辅食/零食,辅食,菜粉/水果粉,70746,64954,95,Groceries,Food supplement,Vegetable powder / fruit powder
辅食/零食,婴幼儿零食,泡芙,70746,5836,3776,Groceries,Infant snacks,Puffs
辅食/零食,婴幼儿零食,溶豆,70746,5836,1012,Groceries,Infant snacks,Dissolved beans
辅食/零食,婴幼儿零食,肉肠,70746,5836,927,Groceries,Infant snacks,Sausage
辅食/零食,婴幼儿零食,海苔,70746,5836,85,Groceries,Infant snacks,Seaweed
辅食/零食,婴幼儿零食,其他婴幼儿零食,70746,5836,27,Groceries,Infant snacks,Other infant snacks
辅食/零食,婴幼儿零食,糖果,70746,5836,15,Groceries,Infant snacks,candy
辅食/零食,婴幼儿零食,果肉条,70746,5836,4,Groceries,Infant snacks,Article flesh
奶粉,奶粉 婴幼儿,奶粉 婴幼儿,65713,64634,64634,Baby's Formula,Infant milk powder,Infant milk powder
奶粉,成人奶粉,成人奶粉,65713,1079,1079,Baby's Formula,Adult milk powder,Adult milk powder
箱包,女士包袋,单肩包,57459,53775,22836,Bags,Ms. bags,Shoulder Bags
箱包,女士包袋,双肩包,57459,53775,15691,Bags,Ms. bags,backpack
箱包,女士包袋,钱包/手拿包,57459,53775,8307,Bags,Ms. bags,Wallet / Clutch
箱包,女士包袋,手提包,57459,53775,3460,Bags,Ms. bags,handbag
箱包,女士包袋,斜挎包,57459,53775,2272,Bags,Ms. bags,Messenger Bag
箱包,女士包袋,零钱包/化妆包,57459,53775,1066,Bags,Ms. bags,Purse / cosmetic bag
箱包,女士包袋,单肩包/斜挎包,57459,53775,143,Bags,Ms. bags,Shoulder bag / Messenger bag
箱包,旅行包/拉杆箱,拉杆箱,57459,1164,1113,Bags,Bag / trolley,Trolley Case
箱包,旅行包/拉杆箱,旅行袋,57459,1164,51,Bags,Bag / trolley,Travel bag
箱包,男士包袋,钱包/手拿包,57459,1040,444,Bags,Men's Bags,Wallet / Clutch
箱包,男士包袋,腰包/胸包,57459,1040,420,Bags,Men's Bags,Purses / chest bag
箱包,男士包袋,单肩包/斜挎包,57459,1040,83,Bags,Men's Bags,Shoulder bag / Messenger bag
箱包,男士包袋,手提包/公文包,57459,1040,63,Bags,Men's Bags,Handbag / briefcase
箱包,男士包袋,双肩包,57459,1040,30,Bags,Men's Bags,backpack
箱包,运动包/登山包,运动包/登山包,57459,1011,1011,Bags,Motion / mountaineering bag,Motion / mountaineering bag
箱包,手机包/钥匙包/证件包/卡包/卡套,手机包/钥匙包/证件包/卡包/卡套,57459,356,356,Bags,Phone package / key cases / documents bag / card package / card sets,Phone package / key cases / documents bag / card package / card sets
箱包,帆布包,帆布包,57459,93,93,Bags,canvas bag,canvas bag
箱包,箱包配件,箱包配件,57459,13,13,Bags,"Bags, accessories","Bags, accessories"
箱包,电脑包,电脑包,57459,7,7,Bags,laptop bag,laptop bag
营养品/保健食品,婴幼儿营养品,钙铁锌,19176,12166,3410,Health,Infant nutrition,"Ca, Fe, Zn"
营养品/保健食品,婴幼儿营养品,鱼肝油,19176,12166,1960,Health,Infant nutrition,Cod liver oil
营养品/保健食品,婴幼儿营养品,维生素,19176,12166,1630,Health,Infant nutrition,Vitamins
营养品/保健食品,婴幼儿营养品,益生菌,19176,12166,1436,Health,Infant nutrition,Probiotics
营养品/保健食品,婴幼儿营养品,DHA/核桃油,19176,12166,1372,Health,Infant nutrition,DHA / walnut oil
营养品/保健食品,婴幼儿营养品,清火/开胃/奶伴,19176,12166,1161,Health,Infant nutrition,Qinghuo / appetizers / milk with
营养品/保健食品,婴幼儿营养品,其它,19176,12166,820,Health,Infant nutrition,other
营养品/保健食品,婴幼儿营养品,葡萄糖,19176,12166,320,Health,Infant nutrition,glucose
营养品/保健食品,婴幼儿营养品,牛初乳,19176,12166,36,Health,Infant nutrition,Colostrum
营养品/保健食品,婴幼儿营养品,蛋白粉,19176,12166,21,Health,Infant nutrition,Protein powder
营养品/保健食品,保健食品,维生素,19176,3116,803,Health,Health Food,Vitamins
营养品/保健食品,保健食品,其他,19176,3116,746,Health,Health Food,other
营养品/保健食品,保健食品,钙铁锌,19176,3116,267,Health,Health Food,"Ca, Fe, Zn"
营养品/保健食品,保健食品,蔓越莓,19176,3116,226,Health,Health Food,cranberry
营养品/保健食品,保健食品,鱼油/磷脂,19176,3116,144,Health,Health Food,Fish oil / phospholipid
营养品/保健食品,保健食品,左旋肉碱,19176,3116,141,Health,Health Food,L-carnitine
营养品/保健食品,保健食品,益生菌,19176,3116,114,Health,Health Food,Probiotics
营养品/保健食品,保健食品,胶原蛋白,19176,3116,112,Health,Health Food,Collagen
营养品/保健食品,保健食品,酵素,19176,3116,89,Health,Health Food,enzyme
营养品/保健食品,保健食品,葡萄籽,19176,3116,87,Health,Health Food,Grape Seed
营养品/保健食品,保健食品,牛初乳,19176,3116,77,Health,Health Food,Colostrum
营养品/保健食品,保健食品,奶昔/代餐粉,19176,3116,72,Health,Health Food,Shakes / meal replacement powder
营养品/保健食品,保健食品,奶蓟草,19176,3116,51,Health,Health Food,Milk Thistle
营养品/保健食品,保健食品,大豆异黄酮,19176,3116,46,Health,Health Food,Soy isoflavones
营养品/保健食品,保健食品,蛋白质/氨基酸,19176,3116,34,Health,Health Food,Protein / amino acids
营养品/保健食品,保健食品,青汁,19176,3116,24,Health,Health Food,Green juice
营养品/保健食品,保健食品,蓝霉素/叶黄素,19176,3116,14,Health,Health Food,Blue ADM / lutein
营养品/保健食品,保健食品,膳食纤维,19176,3116,12,Health,Health Food,Dietary fiber
营养品/保健食品,保健食品,月见草,19176,3116,11,Health,Health Food,Evening Primrose
营养品/保健食品,保健食品,Q10辅酶,19176,3116,8,Health,Health Food,Coenzyme Q10
营养品/保健食品,保健食品,玛卡,19176,3116,8,Health,Health Food,Maca
营养品/保健食品,保健食品,核桃油,19176,3116,7,Health,Health Food,Walnut oil
营养品/保健食品,保健食品,番茄红素,19176,3116,6,Health,Health Food,Lycopene
